College of Saint Benedict,Saint Joseph,MN,www.csbsju.edu,Private,37926,37926,2051,2015,36,
Saint Cloud State University,Saint Cloud,MN,www.stcloudstate.edu,Public,7514,15156,11535,9544,1991,
Saint Johns University,Collegeville,MN,www.csbsju.edu,Private,37162,37162,1871,1850,21,
Saint Mary's University of Minnesota,Winona,MN,www.smumn.edu,Private,29315,29315,1897,1296,601,
St Olaf College,Northfield,MN,wp.stolaf.edu,Private,40700,40700,3079,3071,8,
Crown College,Saint Bonifacius,MN,www.crown.edu,Private,22430,22430,1095,915,180,
The College of Saint Scholastica,Duluth,MN,www.css.edu,Private,31612,31612,2858,2414,444,
University of St Thomas,Saint Paul,MN,www.stthomas.edu,Private,35308,35308,6246,6051,195,
College of Visual Arts,Hopkins,MN,www.cva.edu,Private,0,0,0,0,0,
St Catherine University,Saint Paul,MN,www.stkate.edu,Private,34744,34744,3479,2174,1305,
Southwest Minnesota State University,Marshall,MN,www.smsu.edu,Public,8074,8074,2426,2006,420,
Dunwoody College of Technology,Minneapolis,MN,www.dunwoody.edu,Private,18817,18817,1065,854,211,
Winona State University,Winona,MN,www.winona.edu,Public,8730,14230,8079,7262,817,
Alcorn State University,Alcorn State,MS,www.alcorn.edu,Public,6108,6108,3157,2732,425,
Belhaven University,Jackson,MS,www.belhaven.edu,Private,19970,19970,2487,1241,1246,
Blue Mountain College,Blue Mountain,MS,www.bmc.edu,Private,9470,9470,497,453,44,
Delta State University,Cleveland,MS,www.deltastate.edu,Public,6562,6562,2638,2166,472,
Jackson State University,Jackson,MS,www.jsums.edu,Public,6348,15552,6880,5796,1084,
Millsaps College,Jackson,MS,www.millsaps.edu,Private,32520,32520,734,729,5,
University of Mississippi,University,MS,www.olemiss.edu,Public,6760,17728,16432,15411,1021,
University of Mississippi Medical Center,Jackson,MS,www.umc.edu,Public,0,0,699,360,339,
Mississippi University for Women,Columbus,MS,www.muw.edu,Public,5640,15360,2252,1942,310,
Mississippi Valley State University,Itta Bena,MS,www.mvsu.edu,Public,5916,5916,1856,1600,256,
Mississippi College,Clinton,MS,www.mc.edu,Private,14868,14868,2895,2586,309,
Mississippi State University,Mississippi State,MS,www.msstate.edu/,Public,6772,16960,16399,15048,1351,
Rust College,Holly Springs,MS,www.rustcollege.edu,Private,8900,8900,922,854,68,
Southeastern Baptist College,Laurel,MS,www.southeasternbaptist.edu,Private,4790,4790,37,27,10,
University of Southern Mississippi,Hattiesburg,MS,www.usm.edu,Public,6744,15024,12371,10829,1542,
Tougaloo College,Tougaloo,MS,www.tougaloo.edu,Private,10227,10227,877,849,28,
William Carey University,Hattiesburg,MS,www.wmcarey.edu,Private,10800,10800,2166,1886,280,
Avila University,Kansas City,MO,www.avila.edu,Private,24950,24950,1336,1073,263,
Baptist Bible College,Springfield,MO,www.gobbc.edu,Private,8090,8090,305,268,37,
Cox College,Springfield,MO,www.coxcollege.edu,Private,10376,10376,832,433,399,
Calvary Bible College and Theological Seminary,Kansas City,MO,www.calvary.edu,Private,10816,10816,251,173,78,
Central Christian College of the Bible,Moberly,MO,www.cccb.edu,Private,13800,13800,297,237,60,
Central Bible College,Springfield,MO,www.cbcag.edu,Private,0,0,0,0,0,
Central Methodist University-College of Liberal Arts and Sciences,Fayette,MO,www.centralmethodist.edu/,Private,21320,21320,1104,1024,80,
University of Central Missouri,Warrensburg,MO,www.ucmo.edu,Public,7265,13659,9160,8201,959,
Cleveland University-Kansas City,Overland Park,KS,www.cleveland.edu,Private,9120,9120,66,54,12,
Columbia College,Columbia,MO,www.ccis.edu,Private,7115,7115,15498,9340,6158,
Conception Seminary College,Conception,MO,www.conception.edu,Private,18436,18436,90,90,0,
Cottey College,Nevada,MO,www.cottey.edu,Private,18800,18800,277,275,2,
Culver-Stockton College,Canton,MO,www.culver.edu,Private,23300,23300,809,772,37,
Drury University,Springfield,MO,www.drury.edu,Private,22295,22295,4001,2958,1043,
Evangel University,Springfield,MO,www.evangel.edu,Private,20040,20040,2071,1886,185,
Fontbonne University,Saint Louis,MO,www.fontbonne.edu,Private,22684,22684,1242,948,294,
Hannibal-LaGrange University,Hannibal,MO,www.hlg.edu,Private,18770,18770,921,853,68,
Harris-Stowe State University,Saint Louis,MO,www.hssu.edu,Public,5220,9853,1266,979,287,
Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,MO,www.barnesjewishcollege.edu,Private,0,0,654,654,0,
Kansas City Art Institute,Kansas City,MO,www.kcai.edu,Private,33712,33712,735,735,0,
Kenrick Glennon Seminary,Saint Louis,MO,www.kenrickparish.com,Private,17734,17734,54,54,0,
Lincoln University,Jefferson City,MO,www.lincolnu.edu/,Public,6838,13228,2268,1803,465,
Lindenwood University,Saint Charles,MO,www.lindenwood.edu,Private,15150,15150,7928,7444,484,
Logan University,Chesterfield,MO,www.logan.edu,Private,0,0,49,29,20,
Maryville University of Saint Louis,Saint Louis,MO,www.maryville.edu,Private,25002,25002,2746,1786,960,
Midwestern Baptist Theological Seminary,Kansas City,MO,www.mbts.edu,Private,6320,6320,255,153,102,
Missouri Baptist University,Saint Louis,MO,www.mobap.edu,Private,21790,21790,1710,1411,299,
Missouri Southern State University,Joplin,MO,www.mssu.edu,Public,5376,10225,5132,4061,1071,
Missouri Valley College,Marshall,MO,www.moval.edu,Private,18300,18300,1411,1364,47,
Missouri Western State University,Saint Joseph,MO,missouriwestern.edu,Public,6400,12006,4902,3907,995,
University of Missouri-Columbia,Columbia,MO,missouri.edu/,Public,9415,23764,26585,25168,1417,
University of Missouri-Kansas City,Kansas City,MO,www.umkc.edu/,Public,9456,22203,8309,6699,1610,
Missouri University of Science and Technology,Rolla,MO,www.mst.edu/,Public,9510,24675,6064,5434,630,
University of Missouri-St Louis,Saint Louis,MO,www.umsl.edu/,Public,9474,24429,8928,5801,3127,
Truman State University,Kirksville,MO,www.truman.edu,Public,7368,13240,5482,5313,169,
Northwest Missouri State University,Maryville,MO,www.nwmissouri.edu,Public,6390,11391,5274,4955,319,
Ozark Christian College,Joplin,MO,www.occ.edu,Private,11040,11040,742,650,92,
College of the Ozarks,Point Lookout,MO,www.cofo.edu,Private,18330,18330,1513,1498,15,
Park University,Parkville,MO,www.park.edu,Private,10600,10600,9723,1168,8555,
Ranken Technical College,Saint Louis,MO,www.ranken.edu,Private,14457,14457,2097,1313,784,
Rockhurst University,Kansas City,MO,www.rockhurst.edu,Private,31290,31290,1682,1546,136,
Saint Louis University,Saint Louis,MO,www.slu.edu,Private,36726,36726,7961,7145,816,
Saint Louis Christian College,Florissant,MO,www.slcconline.edu,Private,8215,8215,219,171,48,
St Louis College of Pharmacy,Saint Louis,MO,www.stlcop.edu,Private,26078,26078,723,723,0,
Southwest Baptist University,Bolivar,MO,www.sbuniv.edu,Private,20040,20040,2515,1975,540,
Saint Luke's College of Health Sciences,Kansas City,MO,www.saintlukescollege.edu/,Private,0,0,375,354,21,
Stephens College,Columbia,MO,www.stephens.edu,Private,27954,27954,646,521,125,
Southeast Missouri State University,Cape Girardeau,MO,www.semo.edu,Public,6863,12195,9382,7852,1530,
Missouri State University-Springfield,Springfield,MO,www.missouristate.edu,Public,6908,13388,15746,13686,2060,
Washington University in St Louis,Saint Louis,MO,www.wustl.edu,Private,44841,44841,6851,6528,323,
Webster University,Saint Louis,MO,www.webster.edu,Private,23760,23760,3398,2568,830,
Westminster College,Fulton,MO,www.westminster-mo.edu,Private,21680,21680,1022,1016,6,
William Jewell College,Liberty,MO,www.jewell.edu,Private,31000,31000,1044,1012,32,
William Woods University,Fulton,MO,www.williamwoods.edu,Private,20650,20650,1001,843,158,
Carroll College,Helena,MT,www.carroll.edu,Private,27914,27914,1376,1339,37,
Montana State University-Billings,Billings,MT,www.msubillings.edu,Public,5745,17088,4234,3138,1096,
University of Great Falls,Great Falls,MT,www.ugf.edu,Private,20960,20960,1032,665,367,
Montana Tech of the University of Montana,Butte,MT,www.mtech.edu,Public,6464,18606,1825,1660,165,
Montana State University,Bozeman,MT,www.montana.edu/,Public,6752,20717,13055,10902,2153,
The University of Montana,Missoula,MT,www.umt.edu,Public,6045,21719,11630,9382,2248,
Montana State University-Northern,Havre,MT,www.msun.edu,Public,5480,17312,1250,917,333,
Rocky Mountain College,Billings,MT,rocky.edu,Private,23718,23718,961,939,22,
Salish Kootenai College,Pablo,MT,www.skc.edu,Private,6279,11463,809,694,115,
The University of Montana-Western,Dillon,MT,www.umwestern.edu,Public,4141,14860,1452,1195,257,
Bellevue University,Bellevue,NE,bellevue.edu,Private,6300,6300,6134,5174,960,
Clarkson College,Omaha,NE,www.clarksoncollege.edu/,Private,12880,12880,778,446,332,
Bryan College of Health Sciences,Lincoln,NE,www.bryanhealth.com/collegeofh,Private,12711,12711,593,298,295,
Chadron State College,Chadron,NE,www.csc.edu,Public,5600,5630,2131,1766,365,
Concordia University-Nebraska,Seward,NE,www.cune.edu,Private,24750,24750,1185,1133,52,
Creighton University,Omaha,NE,www.creighton.edu,Private,34330,34330,3943,3790,153,
Doane College-Crete,Crete,NE,www.doane.edu,Private,26180,26180,1111,1106,5,
Grace University,Omaha,NE,www.graceuniversity.edu,Private,18256,18256,410,341,69,
Hastings College,Hastings,NE,www.hastings.edu,Private,25520,25520,1060,1050,10,
University of Nebraska at Kearney,Kearney,NE,www.unk.edu,Public,6542,12370,5247,4702,545,
Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,www.methodistcollege.edu,Private,13302,13302,740,463,277,
Midland University,Fremont,NE,www.midlandu.edu,Private,27146,27146,1189,1163,26,
Nebraska Christian College,Papillion,NE,nechristian.edu,Private,11300,11300,150,126,24,
University of Nebraska at Omaha,Omaha,NE,www.unomaha.edu,Public,6550,16890,12153,9446,2707,
University of Nebraska Medical Center,Omaha,NE,www.unmc.edu,Public,0,0,810,715,95,
Nebraska Wesleyan University,Lincoln,NE,www.nebrwesleyan.edu/,Private,27242,27242,1892,1578,314,
University of Nebraska-Lincoln,Lincoln,NE,www.unl.edu/,Public,8060,21388,19376,18102,1274,
Peru State College,Peru,NE,www.peru.edu,Public,6188,6188,1534,1177,357,
Summit Christian College,Gering,NE,www.summitcc.net,Private,5075,5075,29,19,10,
College of Saint Mary,Omaha,NE,www.csm.edu,Private,26934,26934,691,639,52,
Union College,Lincoln,NE,www.ucollege.edu,Private,20470,20470,759,713,46,
Wayne State College,Wayne,NE,www.wsc.edu,Public,5574,9774,2900,2733,167,
York College,York,NE,www.york.edu/,Private,15600,15600,456,442,14,
College of Southern Nevada,Las Vegas,NV,www.csn.edu,Public,2700,9345,29848,8539,21309,
University of Nevada-Las Vegas,Las Vegas,NV,go.unlv.edu/,Public,6690,20600,22742,16508,6234,
University of Nevada-Reno,Reno,NV,www.unr.edu/,Public,6610,20520,15310,12919,2391,
Great Basin College,Elko,NV,www.gbcnv.edu,Public,2700,9345,2387,884,1503,
Sierra Nevada College,Incline Village,NV,www.sierranevada.edu,Private,28483,28483,476,476,0,
Western Nevada College,Carson City,NV,www.wnc.edu,Public,2700,9345,3511,1217,2294,
Colby-Sawyer College,New London,NH,www.colby-sawyer.edu,Private,37300,37300,1395,1386,9,
Dartmouth College,Hanover,NH,www.dartmouth.edu,Private,46752,46752,4154,4154,0,
Franklin Pierce University,Rindge,NH,www.franklinpierce.edu,Private,31000,31000,1664,1465,199,
College of St Mary Magdalen,Warner,NH,www.magdalen.edu,Private,0,0,0,0,0,
New England College,Henniker,NH,www.nec.edu/,Private,33000,33000,1465,1411,54,
Southern New Hampshire University,Manchester,NH,www.snhu.edu,Private,28884,28884,17172,9262,7910,
University of New Hampshire-Main Campus,Durham,NH,www.unh.edu,Public,16496,29216,12288,11996,292,
Keene State College,Keene,NH,www.keene.edu,Public,12776,20161,4643,4521,122,
University of New Hampshire at Manchester,Manchester,NH,manchester.unh.edu,Public,13762,26482,781,595,186,
Plymouth State University,Plymouth,NH,www.plymouth.edu,Public,12610,20030,3986,3794,192,
Rivier University,Nashua,NH,www.rivier.edu,Private,28055,28055,1524,888,636,
Saint Anselm College,Manchester,NH,www.anselm.edu,Private,35204,35204,1912,1877,35,
Granite State College,Concord,NH,www.granite.edu,Public,7065,7545,1680,912,768,
Thomas More College of Liberal Arts,Merrimack,NH,www.thomasmorecollege.edu,Private,19800,19800,80,80,0,
Beth Medrash Govoha,Lakewood,NJ,0,Private,0,0,2766,2742,24,
Bloomfield College,Bloomfield,NJ,www.bloomfield.edu/,Private,25880,25880,1906,1757,149,
Caldwell College,Caldwell,NJ,www.caldwell.edu,Private,29000,29000,1570,1301,269,
Centenary College,Hackettstown,NJ,www.centenarycollege.edu,Private,30540,30540,1708,1610,98,
Drew University,Madison,NJ,www.drew.edu,Private,44068,44068,1453,1423,30,
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,www.fdu.edu,Private,34882,34882,3915,2673,1242,
Felician College,Lodi,NJ,www.felician.edu,Private,29990,29990,1618,1339,279,
Fairleigh Dickinson University-College at Florham,Madison,NJ,www.fdu.edu,Private,37348,37348,2242,2112,130,
Georgian Court University,Lakewood,NJ,www.georgian.edu,Private,29606,29606,1398,1261,137,
Rowan University,Glassboro,NJ,www.rowan.edu,Public,12380,20186,10656,9340,1316,
New Jersey City University,Jersey City,NJ,www.njcu.edu,Public,10653,19065,6373,4772,1601,
Kean University,Union,NJ,www.kean.edu,Public,10918,17141,11975,9246,2729,
Monmouth University,West Long Branch,NJ,www.monmouth.edu,Private,31018,31018,4557,4300,257,
Montclair State University,Montclair,NJ,www.montclair.edu,Public,11318,20196,15182,13221,1961,
New Jersey Institute of Technology,Newark,NJ,www.njit.edu/,Public,15218,28274,6449,5679,770,
Princeton University,Princeton,NJ,www.princeton.edu,Private,40170,40170,5234,5234,0,
Rabbinical College of America,Morristown,NJ,www.rca.edu/,Private,10700,10700,239,239,0,
Ramapo College of New Jersey,Mahwah,NJ,www.ramapo.edu,Public,13388,22038,5397,4928,469,
Rider University,Lawrenceville,NJ,www.rider.edu,Private,35270,35270,4041,3579,462,
Rutgers University-Camden,Camden,NJ,www.rutgers.edu,Public,13348,26908,4777,3933,844,
Rutgers University-New Brunswick,New Brunswick,NJ,www.rutgers.edu/,Public,13499,27523,33427,31630,1797,
Rutgers University-Newark,Newark,NJ,www.rutgers.edu,Public,12998,27022,6748,5824,924,
Saint Peter's University,Jersey City,NJ,www.saintpeters.edu,Private,32284,32284,2369,2064,305,
Seton Hall University,South Orange,NJ,www.shu.edu,Private,35820,35820,5632,5370,262,
College of Saint Elizabeth,Morristown,NJ,www.cse.edu,Private,31095,31095,947,551,396,
Stevens Institute of Technology,Hoboken,NJ,www.stevens.edu,Private,44490,44490,2662,2661,1,
The Richard Stockton College of New Jersey,Galloway,NJ,www.stockton.edu,Public,12322,18715,7491,6950,541,
Talmudical Academy-New Jersey,Adelphia,NJ,0,Private,11000,11000,68,68,0,
The College of New Jersey,Ewing,NJ,www.tcnj.edu,Public,14730,25135,6446,6309,137,
University of Medicine and Dentistry of New Jersey,Newark,NJ,www.umdnj.edu/,Public,0,0,0,0,0,
William Paterson University of New Jersey,Wayne,NJ,www.wpunj.edu,Public,11918,19458,9930,8248,1682,
Navajo Technical University,Crownpoint,NM,www.navajotech.edu,Public,2590,3790,1654,1269,385,
Eastern New Mexico University-Main Campus,Portales,NM,www.enmu.edu,Public,4558,10069,3767,2746,1021,
Institute of American Indian and Alaska Native Culture,Santa Fe,NM,www.iaia.edu,Public,3560,3560,225,162,63,
New Mexico Highlands University,Las Vegas,NM,www.nmhu.edu,Public,4000,6382,2221,1630,591,
New Mexico Institute of Mining and Technology,Socorro,NM,www.nmt.edu,Public,5714,17073,1490,1418,72,
University of New Mexico-Main Campus,Albuquerque,NM,www.unm.edu,Public,6846,20688,20847,16826,4021,
New Mexico State University-Main Campus,Las Cruces,NM,www.nmsu.edu/,Public,6220,19644,12886,11215,1671,
Northern New Mexico College,Espanola,NM,nnmc.edu,Public,4060,11523,1173,793,380,
University of the Southwest,Hobbs,NM,www.usw.edu,Private,14280,14280,318,201,117,
Western New Mexico University,Silver City,NM,www.wnmu.edu,Public,4723,12763,2166,1498,668,
Vaughn College of Aeronautics and Technology,Flushing,NY,www.vaughn.edu,Private,20450,20450,1721,1308,413,
Adelphi University,Garden City,NY,www.adelphi.edu/,Private,30800,30800,5000,4524,476,
Albany College of Pharmacy and Health Sciences,Albany,NY,www.acphs.edu,Private,28900,28900,1075,1057,18,
Alfred University,Alfred,NY,www.alfred.edu,Private,25430,25430,1905,1884,21,
American Musical and Dramatic Academy,New York,NY,www.amda.edu,Private,31820,31820,1365,1365,0,
Bard College,Annandale-On-Hudson,NY,www.bard.edu,Private,46370,46370,1957,1896,61,
Barnard College,New York,NY,www.barnard.edu,Private,44790,44790,2486,2460,26,
Beth Hatalmud Rabbinical College,Brooklyn,NY,0,Private,7500,7500,47,47,0,
Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,0,Private,7500,7500,49,49,0,
Boricua College,New York,NY,boricuacollege.edu,Private,11025,11025,1050,1050,0,
Canisius College,Buffalo,NY,www.canisius.edu,Private,33332,33332,2858,2800,58,
Cazenovia College,Cazenovia,NY,www.cazenovia.edu,Private,29410,29410,1031,937,94,
Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,0,Private,6700,6700,650,650,0,
Clarkson University,Potsdam,NY,www.clarkson.edu,Private,40540,40540,3060,3049,11,
Colgate University,Hamilton,NY,www.colgate.edu,Private,46380,46380,2872,2871,1,
Metropolitan College of New York,New York,NY,www.mcny.edu,Private,17530,17530,911,851,60,
Columbia University in the City of New York,New York,NY,www.columbia.edu,Private,49138,49138,7970,7374,596,
Concordia College-New York,Bronxville,NY,www.concordia-ny.edu,Private,28095,28095,856,810,46,
